"CECC.Record.Number","detention_length_base","censored_base","detention_length_extra","censored_extra","dyear","male","age","bigcity","serious_issue","mongol","tibetan","uyghur","other","buddhist","christian","cultist","falun_gong","muslim","religious_leader","student","activist_ngo","journalist_publishing","dangerous_professions"
"2007-00118",214.672930972172,1,71.9847553963925,0,2005,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00035",24.1482406281828,0,24.1482406281828,0,2005,1,45.0438356164384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2005-00126",0.0657094983079804,0,0.0657094983079804,0,2005,1,33.8191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00123",214.935768965404,1,214.935768965404,1,2005,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05059",NA,1,NA,1,2005,1,33.2520547945205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2005-00026",NA,1,NA,1,2005,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-03114",215.06718796202,1,215.06718796202,1,2005,1,49.6684931506849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-00188",143.969510792785,0,143.969510792785,0,2005,1,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00141",215.330025955252,1,215.330025955252,1,2005,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00196",215.88855669087,1,23.9839668824129,0,2005,1,31.1369863013699,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00722",215.921411440024,1,155.994348983145,0,2005,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00724",215.921411440024,1,11.9919834412064,0,2005,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00721",179.978315865558,0,179.978315865558,0,2005,0,40.1342465753425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00723",215.921411440024,1,119.985543910372,0,2005,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00760",NA,1,NA,1,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00034",NA,1,NA,1,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00037",NA,1,NA,1,2005,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2008-00043",NA,1,NA,1,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00353",216.151394684102,1,216.151394684102,1,2005,1,40.186301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00195",216.184249433256,1,36.0088050727733,0,2005,1,59.6547945205479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00116",216.21710418241,1,216.21710418241,1,2005,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00353",216.545651673949,1,216.545651673949,1,2005,1,40.1534246575342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00021",216.611361172257,1,216.611361172257,1,2005,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00184",216.677070670565,1,84.009593586753,0,2005,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00061",216.742780168873,1,78.0300292407267,0,2005,1,45.6684931506849,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2007-00155",216.742780168873,1,59.9927719551861,0,2005,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2007-00119",216.742780168873,1,59.9927719551861,0,2005,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05304",0.0985642474619706,0,0.0985642474619706,0,2005,1,69.0520547945205,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2006-00001",0,0,0,0,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00181",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00254",NA,1,NA,1,2005,1,30.0821917808219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00095",217.794132141801,1,119.985543910372,0,2005,1,40.9780821917808,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00096",217.794132141801,1,217.794132141801,1,2005,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00054",218.155534382495,1,23.9839668824129,0,2005,1,39.2219178082192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00198",3.81115090186286,0,3.81115090186286,0,2005,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00006",218.319808128265,1,218.319808128265,1,2005,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00029",218.319808128265,1,18.0372572855406,0,2005,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2006-00030",218.319808128265,1,36.0088050727733,0,2005,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00104",218.319808128265,1,36.0088050727733,0,2005,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2006-00007",218.319808128265,1,36.0088050727733,0,2005,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00105",218.319808128265,1,18.0372572855406,0,2005,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2011-00805",218.385517626573,1,90.0548674310872,0,2005,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00186",218.615500870651,1,59.9927719551861,0,2005,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00804",218.615500870651,1,90.0548674310872,0,2005,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00799",218.615500870651,1,96.0015770279594,0,2005,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2007-00123",119.952689161218,0,119.952689161218,0,2005,1,25.5315068493151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00090",NA,1,NA,1,2005,1,21.9150684931507,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00143",NA,1,NA,1,2005,1,38.7835616438356,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2005-00063",219.009757860499,1,219.009757860499,1,2005,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05418",107.960705720012,0,107.960705720012,0,2005,1,41.8739726027397,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00267",219.108322107961,1,96.0015770279594,0,2005,1,41.8684931506849,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2005-00137",219.108322107961,1,7.98370404441962,0,2005,1,49.8684931506849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00057",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00059",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00061",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00056",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00062",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00055",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00060",0.164273745769951,0,0.164273745769951,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2008-00369",NA,1,NA,1,2005,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00165",NA,1,NA,1,2005,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2008-00648",NA,1,NA,1,2005,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00106",NA,1,NA,1,2005,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00063",0.657094983079804,0,0.657094983079804,0,2005,1,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00045",2.06984919670138,0,2.06984919670138,0,2005,1,74.7890410958904,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2006-00096",126.983605480172,0,126.983605480172,0,2005,1,28.7315068493151,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2006-00028",220.783914314814,1,220.783914314814,1,2005,1,61.1534246575342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00027",220.91533331143,1,220.91533331143,1,2005,1,47.1452054794521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00328",220.981042809738,1,48.0007885139797,0,2005,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2005-00097",NA,1,NA,1,2005,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2005-00024",221.40815454874,1,221.40815454874,1,2005,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00242",221.868121036896,1,35.9759503236193,0,2005,1,37.6383561643836,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"2006-00027",35.9430955744653,0,35.9430955744653,0,2005,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2006-00059",NA,1,NA,1,2005,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00100",221.966685284358,1,35.9759503236193,0,2005,1,41.8082191780822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00357",95.9687222788054,0,95.9687222788054,0,2005,1,58.8958904109589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-02745",54.4074645990078,0,54.4074645990078,0,2005,1,41.6602739726027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2005-00021",222.525216019976,1,35.9759503236193,0,2005,1,25.5835616438356,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00022",222.525216019976,1,29.9306764792851,0,2005,1,31.5835616438356,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00020",222.525216019976,1,29.9306764792851,0,2005,1,37.5835616438356,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00019",222.525216019976,1,35.9759503236193,0,2005,1,40.5835616438356,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00023",222.525216019976,1,29.9306764792851,0,2005,1,36.5835616438356,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2006-00324",222.55807076913,1,35.9759503236193,0,2005,1,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00179",222.689489765746,1,96.0015770279594,0,2005,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00182",222.7223445149,1,41.9555146696455,0,2005,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00178",222.7223445149,1,41.9555146696455,0,2005,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00174",222.7223445149,1,48.0007885139797,0,2005,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00171",222.7223445149,1,89.9563031836252,0,2005,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05304",0.0985642474619706,0,0.0985642474619706,0,2005,1,68.558904109589,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00066",222.88661826067,1,222.88661826067,1,2005,1,85.0054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-00465",NA,1,NA,1,2005,0,52.9153005464481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00105",NA,1,NA,1,2005,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00140",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00153",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00022",NA,1,NA,1,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-00669",NA,1,NA,1,2005,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-00535",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00069",NA,1,NA,1,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00067",NA,1,NA,1,2005,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00161",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2007-00104",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00156",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00111",NA,1,NA,1,2005,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00130",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00056",NA,1,NA,1,2005,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00130",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00177",NA,1,NA,1,2005,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00387",NA,1,NA,1,2005,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00099",NA,1,NA,1,2005,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00160",NA,1,NA,1,2005,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05189",0.985642474619706,0,0.985642474619706,0,2004,1,42.8415300546448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00006",223.215165752209,1,223.215165752209,1,2004,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00002",0.0328547491539902,0,0.0328547491539902,0,2004,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2004-05484",0.0328547491539902,0,0.0328547491539902,0,2004,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05483",0.0328547491539902,0,0.0328547491539902,0,2004,1,31.1616438356164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00001",223.576567992903,1,223.576567992903,1,2004,1,36.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-03114",223.576567992903,1,223.576567992903,1,2004,1,48.9590163934426,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00108",84.5024148240628,0,84.5024148240628,0,2004,1,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2004-05481",80.9541019154319,0,80.9541019154319,0,2004,1,54.3808219178082,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2005-00018",224.036534481059,1,119.985543910372,0,2004,1,30.7342465753425,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"2006-00169",224.200808226829,1,35.9759503236193,0,2004,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05482",224.200808226829,1,119.985543910372,0,2004,1,36.3342465753425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2005-00016",224.595065216677,1,59.9927719551861,0,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00004",224.595065216677,1,224.595065216677,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00185",224.923612708217,1,224.923612708217,1,2004,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00077",NA,1,NA,1,2004,0,41.4191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00029",225.055031704833,1,59.9927719551861,0,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00154",225.285014948911,1,48.0007885139797,0,2004,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2010-00296",225.350724447219,1,225.350724447219,1,2004,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-00297",225.350724447219,1,225.350724447219,1,2004,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00234",226.106383677761,1,17.9386930380787,0,2004,1,36.0191780821918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2005-00233",226.106383677761,1,23.9839668824129,0,2004,0,32.724043715847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2005-00103",226.204947925223,1,226.204947925223,1,2004,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00102",226.204947925223,1,226.204947925223,1,2004,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05466",35.9102408253113,0,35.9102408253113,0,2004,1,42.5123287671233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2008-00190",23.9839668824129,0,23.9839668824129,0,2004,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00149",226.566350165916,1,35.9759503236193,0,2004,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00302",226.566350165916,1,11.9919834412064,0,2004,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2005-00094",35.9430955744653,0,35.9430955744653,0,2004,1,33.4219178082192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2009-00108",10.3492459835069,0,10.3492459835069,0,2004,0,42.9125683060109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00122",226.76347866084,1,35.9759503236193,0,2004,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-01776",226.862042908302,1,11.9919834412064,0,2004,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2004-01969",226.862042908302,1,11.9919834412064,0,2004,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2004-01956",226.862042908302,1,11.9919834412064,0,2004,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2004-05356",226.92775240661,1,226.92775240661,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05474",227.124880901534,1,48.0007885139797,0,2004,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00044",227.781975884614,1,18.0372572855406,0,2004,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2004-05375",227.781975884614,1,227.781975884614,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00079",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05445",227.814830633768,1,20.9613299602458,0,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00037",227.814830633768,1,227.814830633768,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00033",227.814830633768,1,11.9919834412064,0,2004,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2005-00036",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00040",227.814830633768,1,11.9919834412064,0,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00080",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00076",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05432",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05444",227.814830633768,1,30.0292407267471,0,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05289",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00038",227.814830633768,1,23.9839668824129,0,2004,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2005-00042",227.814830633768,1,11.9919834412064,0,2004,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2013-00340",227.814830633768,1,227.814830633768,1,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00034",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00035",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00039",227.814830633768,1,227.814830633768,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00092",227.847685382922,1,18.0372572855406,0,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00043",NA,1,NA,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05421",NA,1,NA,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00068",228.143378125308,1,35.9759503236193,0,2004,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2004-01785",228.143378125308,1,35.9759503236193,0,2004,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00067",228.143378125308,1,35.9759503236193,0,2004,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00031",228.636199362618,1,228.636199362618,1,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00029",228.636199362618,1,228.636199362618,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00028",228.636199362618,1,228.636199362618,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00030",228.636199362618,1,228.636199362618,1,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00032",228.636199362618,1,228.636199362618,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00017",228.833327857542,1,228.833327857542,1,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00025",229.194730098236,1,107.993560469166,0,2004,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00028",229.194730098236,1,96.0015770279594,0,2004,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2009-00122",229.194730098236,1,229.194730098236,1,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00027",229.194730098236,1,96.0015770279594,0,2004,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00031",229.194730098236,1,96.0015770279594,0,2004,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00026",229.194730098236,1,96.0015770279594,0,2004,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00030",229.194730098236,1,144.002365541939,0,2004,1,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00319",229.194730098236,1,229.194730098236,1,2004,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00029",229.194730098236,1,107.993560469166,0,2004,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05307",229.457568091468,1,229.457568091468,1,2004,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00157",229.687551335546,1,35.9759503236193,0,2004,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00160",229.687551335546,1,83.976738837599,0,2004,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00176",229.687551335546,1,71.9847553963925,0,2004,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00332",137.957091697605,0,137.957091697605,0,2004,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2005-00083",NA,1,NA,1,2004,1,22,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2004-05051",NA,1,NA,1,2004,0,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05305",1.57702795939153,0,1.57702795939153,0,2004,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00065",NA,1,NA,1,2004,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00061",NA,1,NA,1,2004,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00062",NA,1,NA,1,2004,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00066",230.147517823701,1,230.147517823701,1,2004,1,84.4016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-00286",230.311791569471,1,230.311791569471,1,2004,1,46.9344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-04108",0.131418996615961,0,0.131418996615961,0,2004,1,41.5819672131148,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2004-05345",18.0372572855406,0,18.0372572855406,0,2004,1,36.6284153005465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00022",NA,1,NA,1,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00032",NA,1,NA,1,2004,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-00108",231.034596050859,1,48.0007885139797,0,2004,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05296",231.297434044091,1,26.973749055426,0,2004,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00318",231.593126786477,1,35.9759503236193,0,2004,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2006-00170",231.658836284785,1,231.658836284785,1,2004,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-00163",231.757400532247,1,89.9891579327792,0,2004,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2006-00323",231.921674278017,1,35.9759503236193,0,2004,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-05122",NA,1,NA,1,2004,0,42.3497267759563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05272",0.164273745769951,0,0.164273745769951,0,2004,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05446",0.131418996615961,0,0.131418996615961,0,2004,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05300",0.131418996615961,0,0.131418996615961,0,2004,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
